-57.7949,-26.2263,Ñeembucú,1,urban,C1M,9.4077,254.0071
-57.7949,-26.2263,Ñeembucú,1,urban,C3M,9.4077,254.0071
-57.7949,-26.2263,Ñeembucú,1,rural,RM,5982.1627,29312.5973
-57.7949,-26.2263,Ñeembucú,1,urban,RM,658.537,8890.2489
-57.7949,-26.2263,Ñeembucú,1,rural,RS1,2991.0814,14656.2986
-57.7949,-26.2263,Ñeembucú,1,urban,RS1,583.2756,7874.2205
-57.7949,-26.2263,Ñeembucú,1,rural,UFB,2991.0814,14656.2986
-57.7949,-26.2263,Ñeembucú,1,urban,UFB,602.0909,8128.2276
-58.3801,-21.1013,Alto Paraguay,2,rural,RM,1482.7383,7265.4176
-58.3801,-21.1013,Alto Paraguay,2,rural,RS1,741.3691,3632.7088
-58.3801,-21.1013,Alto Paraguay,2,rural,UFB,741.3691,3632.7088
-55.0394,-25.492,Alto Paraná,3,urban,C1M,119.9671,3239.1119
-55.0394,-25.492,Alto Paraná,3,urban,C3M,119.9671,3239.1119
-55.0394,-25.492,Alto Paraná,3,rural,RM,26047.3892,127632.2071
-55.0394,-25.492,Alto Paraná,3,urban,RM,8397.6975,113368.9169
-55.0394,-25.492,Alto Paraná,3,rural,RS1,13023.6946,63816.1036
-55.0394,-25.492,Alto Paraná,3,urban,RS1,7437.9607,100412.4693
-55.0394,-25.492,Alto Paraná,3,rural,UFB,13023.6946,63816.1036
-55.0394,-25.492,Alto Paraná,3,urban,UFB,7677.8949,103651.5812
-57.597,-25.2825,Asunción,5,urban,C1M,205.4453,5547.0236
-57.597,-25.2825,Asunción,5,urban,C3M,205.4453,5547.0236
-57.597,-25.2825,Asunción,5,rural,RM,1.6529,8.0992
-57.597,-25.2825,Asunción,5,urban,RM,14381.1723,194145.8258
-57.597,-25.2825,Asunción,5,urban,RS1,12737.6097,171957.7314
-57.597,-25.2825,Asunción,5,urban,UFB,13148.5004,177504.755
-61.5173,-22.6106,Boquerón,6,urban,C1M,2.6246,70.8655
-61.5173,-22.6106,Boquerón,6,urban,C3M,2.6246,70.8655
-61.5173,-22.6106,Boquerón,6,rural,RM,3700.0514,18130.2521
-61.5173,-22.6106,Boquerón,6,urban,RM,183.7254,2480.2936
-61.5173,-22.6106,Boquerón,6,rural,RS1,1850.0257,9065.126
-61.5173,-22.6106,Boquerón,6,urban,RS1,162.7283,2196.8314
-61.5173,-22.6106,Boquerón,6,rural,UFB,1850.0257,9065.126
-61.5173,-22.6106,Boquerón,6,urban,UFB,167.9776,2267.697
-55.6047,-25.0951,Caaguazú,7,urban,C1M,40.2124,1085.7349
-55.6047,-25.0951,Caaguazú,7,urban,C3M,40.2124,1085.7349
-55.6047,-25.0951,Caaguazú,7,rural,RM,37474.7176,183626.1163
-55.6047,-25.0951,Caaguazú,7,urban,RM,2814.8682,38000.7211
-55.6047,-25.0951,Caaguazú,7,rural,RS1,18737.3588,91813.0582
-55.6047,-25.0951,Caaguazú,7,urban,RS1,2493.169,33657.7816
-55.6047,-25.0951,Caaguazú,7,rural,UFB,18737.3588,91813.0582
-55.6047,-25.0951,Caaguazú,7,urban,UFB,2573.5938,34743.5164
-56.0446,-26.1601,Caazapá,8,urban,C1M,2.2568,60.9328
-56.0446,-26.1601,Caazapá,8,urban,C3M,2.2568,60.9328
-56.0446,-26.1601,Caazapá,8,rural,RM,14949.1507,73250.8382
-56.0446,-26.1601,Caazapá,8,urban,RM,157.9738,2132.6466
-56.0446,-26.1601,Caazapá,8,rural,RS1,7474.5753,36625.4191
-56.0446,-26.1601,Caazapá,8,urban,RS1,139.9197,1888.9156
-56.0446,-26.1601,Caazapá,8,rural,UFB,7474.5753,36625.4191
-56.0446,-26.1601,Caazapá,8,urban,UFB,144.4332,1949.8484
-55.1782,-24.3492,Canindeyú,9,urban,C1M,2.5209,68.064
-55.1782,-24.3492,Canindeyú,9,urban,C3M,2.5209,68.064
-55.1782,-24.3492,Canindeyú,9,rural,RM,14159.7998,69383.019
-55.1782,-24.3492,Canindeyú,9,urban,RM,176.4623,2382.2409
-55.1782,-24.3492,Canindeyú,9,rural,RS1,7079.8999,34691.5095
-55.1782,-24.3492,Canindeyú,9,urban,RS1,156.2952,2109.9848
-55.1782,-24.3492,Canindeyú,9,rural,UFB,7079.8999,34691.5095
-55.1782,-24.3492,Canindeyú,9,urban,UFB,161.337,2178.0489
-57.5002,-25.5513,Central,10,urban,C1M,484.6148,13084.5987
-57.5002,-25.5513,Central,10,urban,C3M,484.6148,13084.5987
-57.5002,-25.5513,Central,10,rural,RM,7555.3751,37021.338
-57.5002,-25.5513,Central,10,urban,RM,33923.0337,457960.9555
-57.5002,-25.5513,Central,10,rural,RS1,3777.6875,18510.669
-57.5002,-25.5513,Central,10,urban,RS1,30046.1156,405622.5606
-57.5002,-25.5513,Central,10,rural,UFB,3777.6875,18510.669
-57.5002,-25.5513,Central,10,urban,UFB,31015.3451,418707.1593
-55.7387,-22.5492,Amambay,4,urban,C1M,25.9226,699.9111
-55.7387,-22.5492,Amambay,4,urban,C3M,25.9226,699.9111
-55.7387,-22.5492,Amambay,4,rural,RM,5644.045,27655.8203
-55.7387,-22.5492,Amambay,4,urban,RM,1814.5843,24496.8885
-55.7387,-22.5492,Amambay,4,rural,RS1,2822.0225,13827.9101
-55.7387,-22.5492,Amambay,4,urban,RS1,1607.2033,21697.2441
-55.7387,-22.5492,Amambay,4,rural,UFB,2822.0225,13827.9101
-55.7387,-22.5492,Amambay,4,urban,UFB,1659.0485,22397.1552
-57.1272,-22.8447,Concepción,11,urban,C1M,15.7093,424.1502
-57.1272,-22.8447,Concepción,11,urban,C3M,15.7093,424.1502
-57.1272,-22.8447,Concepción,11,rural,RM,15418.0785,75548.5845
-57.1272,-22.8447,Concepción,11,urban,RM,1099.6487,14845.257
-57.1272,-22.8447,Concepción,11,rural,RS1,7709.0392,37774.2922
-57.1272,-22.8447,Concepción,11,urban,RS1,973.9745,13148.6562
-57.1272,-22.8447,Concepción,11,rural,UFB,7709.0392,37774.2922
-57.1272,-22.8447,Concepción,11,urban,UFB,1005.3931,13572.8064
-57.0886,-25.1348,Cordillera,12,urban,C1M,20.5149,553.9027
-57.0886,-25.1348,Cordillera,12,urban,C3M,20.5149,553.9027
-57.0886,-25.1348,Cordillera,12,rural,RM,19511.2883,95605.3127
-57.0886,-25.1348,Cordillera,12,urban,RM,1436.044,19386.5937
-57.0886,-25.1348,Cordillera,12,rural,RS1,9755.6442,47802.6563
-57.0886,-25.1348,Cordillera,12,urban,RS1,1271.9247,17170.983
-57.0886,-25.1348,Cordillera,12,rural,UFB,9755.6442,47802.6563
-57.0886,-25.1348,Cordillera,12,urban,UFB,1312.9545,17724.8856
-56.2518,-25.861,Guairá,13,urban,C1M,14.6462,395.4479
-56.2518,-25.861,Guairá,13,urban,C3M,14.6462,395.4479
-56.2518,-25.861,Guairá,13,rural,RM,15732.8405,77090.9186
-56.2518,-25.861,Guairá,13,urban,RM,1025.2353,13840.6769
-56.2518,-25.861,Guairá,13,rural,RS1,7866.4203,38545.4593
-56.2518,-25.861,Guairá,13,urban,RS1,908.0656,12258.8852
-56.2518,-25.861,Guairá,13,rural,UFB,7866.4203,38545.4593
-56.2518,-25.861,Guairá,13,urban,UFB,937.358,12654.3331
-55.4252,-26.5407,Itapúa,14,urban,C1M,29.3358,792.0657
-55.4252,-26.5407,Itapúa,14,urban,C3M,29.3358,792.0657
-55.4252,-26.5407,Itapúa,14,rural,RM,41462.059,203164.0892
-55.4252,-26.5407,Itapúa,14,urban,RM,2053.5038,27722.3006
-55.4252,-26.5407,Itapúa,14,rural,RS1,20731.0295,101582.0446
-55.4252,-26.5407,Itapúa,14,urban,RS1,1818.8176,24554.0377
-55.4252,-26.5407,Itapúa,14,rural,UFB,20731.0295,101582.0446
-55.4252,-26.5407,Itapúa,14,urban,UFB,1877.4891,25346.1034
-57.1329,-26.6636,Misiones,15,urban,C1M,8.3771,226.1813
-57.1329,-26.6636,Misiones,15,urban,C3M,8.3771,226.1813
-57.1329,-26.6636,Misiones,15,rural,RM,9278.8155,45466.196
-57.1329,-26.6636,Misiones,15,urban,RM,586.3958,7916.3439
-57.1329,-26.6636,Misiones,15,rural,RS1,4639.4078,22733.098
-57.1329,-26.6636,Misiones,15,urban,RS1,519.3792,7011.6189
-57.1329,-26.6636,Misiones,15,rural,UFB,4639.4078,22733.098
-57.1329,-26.6636,Misiones,15,urban,UFB,536.1333,7237.8002
-57.1164,-26.139,Paraguarí,16,urban,C1M,6.5602,177.1261
-57.1164,-26.139,Paraguarí,16,urban,C3M,6.5602,177.1261
-57.1164,-26.139,Paraguarí,16,rural,RM,23613.8347,115707.7899
-57.1164,-26.139,Paraguarí,16,urban,RM,459.2157,6199.412
-57.1164,-26.139,Paraguarí,16,rural,RS1,11806.9173,57853.8949
-57.1164,-26.139,Paraguarí,16,urban,RS1,406.7339,5490.9077
-57.1164,-26.139,Paraguarí,16,rural,UFB,11806.9173,57853.8949
-57.1164,-26.139,Paraguarí,16,urban,UFB,419.8544,5668.0338
-57.7394,-24.1321,Presidente Hayes,17,rural,RM,8804.2249,43140.7021
-57.7394,-24.1321,Presidente Hayes,17,urban,RM,30.1286,406.7364
-57.7394,-24.1321,Presidente Hayes,17,rural,RS1,4402.1125,21570.3511
-57.7394,-24.1321,Presidente Hayes,17,urban,RS1,26.6853,360.2522
-57.7394,-24.1321,Presidente Hayes,17,rural,UFB,4402.1125,21570.3511
-57.7394,-24.1321,Presidente Hayes,17,urban,UFB,27.5462,371.8732
-56.9609,-24.3832,San Pedro,18,urban,C1M,8.2913,223.8663
-56.9609,-24.3832,San Pedro,18,urban,C3M,8.2913,223.8663
-56.9609,-24.3832,San Pedro,18,rural,RM,32844.8442,160939.7367
-56.9609,-24.3832,San Pedro,18,urban,RM,580.394,7835.3189
-56.9609,-24.3832,San Pedro,18,rural,RS1,16422.4221,80469.8684
-56.9609,-24.3832,San Pedro,18,urban,RS1,514.0633,6939.8539
-56.9609,-24.3832,San Pedro,18,rural,UFB,16422.4221,80469.8684
-56.9609,-24.3832,San Pedro,18,urban,UFB,530.6459,7163.7202
