-56.8695,-30.2182,Artigas,1,rural,RM,264.509,846.4288
-56.8695,-30.2182,Artigas,1,rural,RS1,132.2545,423.2144
-56.8695,-30.2182,Artigas,1,rural,UFB,132.2545,423.2144
-57.5838,-30.3546,Artigas,1,urban,C1M,8.8235,158.8238
-57.5838,-30.3546,Artigas,1,urban,C3M,8.8235,158.8238
-57.5838,-30.3546,Artigas,1,rural,RM,86.2634,276.0429
-57.5838,-30.3546,Artigas,1,urban,RM,617.6483,5558.8345
-57.5838,-30.3546,Artigas,1,rural,RS1,43.1317,138.0214
-57.5838,-30.3546,Artigas,1,urban,RS1,547.0599,4923.5391
-57.5838,-30.3546,Artigas,1,rural,UFB,43.1317,138.0214
-57.5838,-30.3546,Artigas,1,urban,UFB,564.707,5082.3629
-57.1086,-30.5142,Artigas,1,rural,RM,338.5399,1083.3278
-57.1086,-30.5142,Artigas,1,rural,RS1,169.27,541.6639
-57.1086,-30.5142,Artigas,1,rural,UFB,169.27,541.6639
-57.4064,-30.4714,Artigas,1,rural,RM,587.9803,1881.5371
-57.4064,-30.4714,Artigas,1,rural,RS1,293.9902,940.7686
-57.4064,-30.4714,Artigas,1,rural,UFB,293.9902,940.7686
-56.5849,-30.4405,Artigas,1,urban,C1M,23.9461,431.0301
-56.5849,-30.4405,Artigas,1,urban,C3M,23.9461,431.0301
-56.5849,-30.4405,Artigas,1,rural,RM,167.9863,537.5562
-56.5849,-30.4405,Artigas,1,urban,RM,1676.2282,15086.0542
-56.5849,-30.4405,Artigas,1,rural,RS1,83.9932,268.7781
-56.5849,-30.4405,Artigas,1,urban,RS1,1484.6593,13361.9337
-56.5849,-30.4405,Artigas,1,rural,UFB,83.9932,268.7781
-56.5849,-30.4405,Artigas,1,urban,UFB,1532.5515,13792.9638
-56.7766,-30.5681,Artigas,1,rural,RM,369.5515,1182.5649
-56.7766,-30.5681,Artigas,1,rural,RS1,184.7758,591.2825
-56.7766,-30.5681,Artigas,1,rural,UFB,184.7758,591.2825
-57.577,-30.6577,Artigas,1,rural,RM,666.22,2131.904
-57.577,-30.6577,Artigas,1,rural,RS1,333.11,1065.952
-57.577,-30.6577,Artigas,1,rural,UFB,333.11,1065.952
-56.2257,-30.7421,Artigas,1,rural,RM,389.8515,1247.5247
-56.2257,-30.7421,Artigas,1,rural,RS1,194.9257,623.7623
-56.2257,-30.7421,Artigas,1,rural,UFB,194.9257,623.7623
-55.7568,-34.3022,Canelones,2,rural,RM,438.6199,1403.5836
-55.7568,-34.3022,Canelones,2,rural,RS1,219.3099,701.7918
-55.7568,-34.3022,Canelones,2,rural,UFB,219.3099,701.7918
-55.9481,-34.2533,Canelones,2,rural,RM,519.1149,1661.1678
-55.9481,-34.2533,Canelones,2,urban,RM,1.562,14.0579
-55.9481,-34.2533,Canelones,2,rural,RS1,259.5575,830.5839
-55.9481,-34.2533,Canelones,2,urban,RS1,1.3835,12.4513
-55.9481,-34.2533,Canelones,2,rural,UFB,259.5575,830.5839
-55.9481,-34.2533,Canelones,2,urban,UFB,1.4281,12.853
-56.1231,-34.3737,Canelones,2,rural,RM,128.5515,411.3647
-56.1231,-34.3737,Canelones,2,rural,RS1,64.2757,205.6823
-56.1231,-34.3737,Canelones,2,rural,UFB,64.2757,205.6823
-55.9714,-34.3779,Canelones,2,rural,RM,229.2341,733.5493
-55.9714,-34.3779,Canelones,2,rural,RS1,114.6171,366.7746
-55.9714,-34.3779,Canelones,2,rural,UFB,114.6171,366.7746
-55.6556,-34.462,Canelones,2,rural,RM,281.3279,900.2492
-55.6556,-34.462,Canelones,2,rural,RS1,140.6639,450.1246
-55.6556,-34.462,Canelones,2,rural,UFB,140.6639,450.1246
-55.826,-34.4961,Canelones,2,rural,RM,320.808,1026.5857
-55.826,-34.4961,Canelones,2,rural,RS1,160.404,513.2929
-55.826,-34.4961,Canelones,2,rural,UFB,160.404,513.2929
-56.2361,-34.5115,Canelones,2,urban,C1M,9.993,179.8738
-56.2361,-34.5115,Canelones,2,urban,C3M,9.993,179.8738
-56.2361,-34.5115,Canelones,2,rural,RM,35.561,113.7951
-56.2361,-34.5115,Canelones,2,urban,RM,699.5094,6295.5842
-56.2361,-34.5115,Canelones,2,rural,RS1,17.7805,56.8976
-56.2361,-34.5115,Canelones,2,urban,RS1,619.5654,5576.0888
-56.2361,-34.5115,Canelones,2,rural,UFB,17.7805,56.8976
-56.2361,-34.5115,Canelones,2,urban,UFB,639.5514,5755.9627
-56.0844,-34.5064,Canelones,2,rural,RM,295.1918,944.6138
-56.0844,-34.5064,Canelones,2,rural,RS1,147.5959,472.3069
-56.0844,-34.5064,Canelones,2,rural,UFB,147.5959,472.3069
-56.3436,-34.3894,Canelones,2,urban,C1M,3.9597,71.2747
-56.3436,-34.3894,Canelones,2,urban,C3M,3.9597,71.2747
-56.3436,-34.3894,Canelones,2,rural,RM,33.7293,107.9338
-56.3436,-34.3894,Canelones,2,urban,RM,277.1796,2494.616
-56.3436,-34.3894,Canelones,2,rural,RS1,16.8647,53.9669
-56.3436,-34.3894,Canelones,2,urban,RS1,245.5019,2209.517
-56.3436,-34.3894,Canelones,2,rural,UFB,16.8647,53.9669
-56.3436,-34.3894,Canelones,2,urban,UFB,253.4213,2280.7917
-56.3979,-34.5774,Canelones,2,urban,C1M,1.9705,35.4685
-56.3979,-34.5774,Canelones,2,urban,C3M,1.9705,35.4685
-56.3979,-34.5774,Canelones,2,rural,RM,340.2708,1088.8667
-56.3979,-34.5774,Canelones,2,urban,RM,137.9332,1241.399
-56.3979,-34.5774,Canelones,2,rural,RS1,170.1354,544.4333
-56.3979,-34.5774,Canelones,2,urban,RS1,122.1694,1099.5248
-56.3979,-34.5774,Canelones,2,rural,UFB,170.1354,544.4333
-56.3979,-34.5774,Canelones,2,urban,UFB,126.1104,1134.9933
-56.061,-34.631,Canelones,2,urban,C1M,38.8703,699.6655
-56.061,-34.631,Canelones,2,urban,C3M,38.8703,699.6655
-56.061,-34.631,Canelones,2,rural,RM,82.726,264.7234
-56.061,-34.631,Canelones,2,urban,RM,2720.9215,24488.2939
-56.061,-34.631,Canelones,2,rural,RS1,41.363,132.3617
-56.061,-34.631,Canelones,2,urban,RS1,2409.9591,21689.6317
-56.061,-34.631,Canelones,2,rural,UFB,41.363,132.3617
-56.061,-34.631,Canelones,2,urban,UFB,2487.6997,22389.2973
-55.5921,-34.7629,Canelones,2,urban,C1M,37.5902,676.6242
-55.5921,-34.7629,Canelones,2,urban,C3M,37.5902,676.6242
-55.5921,-34.7629,Canelones,2,rural,RM,104.8213,335.4283
-55.5921,-34.7629,Canelones,2,urban,RM,2631.3165,23681.8484
-55.5921,-34.7629,Canelones,2,rural,RS1,52.4107,167.7141
-55.5921,-34.7629,Canelones,2,urban,RS1,2330.5946,20975.3514
-55.5921,-34.7629,Canelones,2,rural,UFB,52.4107,167.7141
-55.5921,-34.7629,Canelones,2,urban,UFB,2405.7751,21651.9757
-55.881,-34.6372,Canelones,2,urban,C1M,29.4251,529.6521
-55.881,-34.6372,Canelones,2,urban,C3M,29.4251,529.6521
-55.881,-34.6372,Canelones,2,rural,RM,71.0504,227.3614
-55.881,-34.6372,Canelones,2,urban,RM,2059.7583,18537.8246
-55.881,-34.6372,Canelones,2,rural,RS1,35.5252,113.6807
-55.881,-34.6372,Canelones,2,urban,RS1,1824.3573,16419.216
-55.881,-34.6372,Canelones,2,rural,UFB,35.5252,113.6807
-55.881,-34.6372,Canelones,2,urban,UFB,1883.2076,16948.8682
-56.2486,-34.6819,Canelones,2,urban,C1M,92.1444,1658.5993
-56.2486,-34.6819,Canelones,2,urban,C3M,92.1444,1658.5993
-56.2486,-34.6819,Canelones,2,rural,RM,85.4354,273.3934
-56.2486,-34.6819,Canelones,2,urban,RM,6450.1083,58050.9752
-56.2486,-34.6819,Canelones,2,rural,RS1,42.7177,136.6967
-56.2486,-34.6819,Canelones,2,urban,RS1,5712.9531,51416.578
-56.2486,-34.6819,Canelones,2,rural,UFB,42.7177,136.6967
-56.2486,-34.6819,Canelones,2,urban,UFB,5897.2419,53075.1773
-56.3209,-34.7177,Canelones,2,urban,C1M,5.6151,101.0709
-56.3209,-34.7177,Canelones,2,urban,C3M,5.6151,101.0709
-56.3209,-34.7177,Canelones,2,rural,RM,93.8624,300.3598
-56.3209,-34.7177,Canelones,2,urban,RM,393.0535,3537.4815
-56.3209,-34.7177,Canelones,2,rural,RS1,46.9312,150.1799
-56.3209,-34.7177,Canelones,2,urban,RS1,348.1331,3133.1979
-56.3209,-34.7177,Canelones,2,rural,UFB,46.9312,150.1799
-56.3209,-34.7177,Canelones,2,urban,UFB,359.3632,3234.2688
-56.1028,-34.7379,Canelones,2,urban,C1M,39.9878,719.7796
-56.1028,-34.7379,Canelones,2,urban,C3M,39.9878,719.7796
-56.1028,-34.7379,Canelones,2,urban,RM,2799.1429,25192.2863
-56.1028,-34.7379,Canelones,2,urban,RS1,2479.2409,22313.1679
-56.1028,-34.7379,Canelones,2,urban,UFB,2559.2164,23032.9475
-56.00639,-34.82431,Canelones,2,urban,RS1,4609.7989,41488.1903
-55.86167,-34.76252,Canelones,2,rural,UFB,6.1871,19.7989
-55.8593,-34.76252,Canelones,2,urban,RS1,3688.3618,33195.2566
-55.9791,-34.82431,Canelones,2,urban,C1M,74.3516,1338.3287
-55.86167,-34.76252,Canelones,2,urban,UFB,3807.3413,34266.0714
-55.8593,-34.76252,Canelones,2,rural,RM,12.3743,39.5977
-55.86167,-34.76252,Canelones,2,urban,C3M,59.4897,1070.8147
-55.8593,-34.76252,Canelones,2,rural,RS1,6.1871,19.7989
-55.86167,-34.76252,Canelones,2,urban,RM,4164.2795,37478.5156
-55.8593,-34.76252,Canelones,2,urban,C1M,59.4897,1070.8147
-56.00639,-34.82431,Canelones,2,urban,RM,5204.6117,46841.5052
-55.9791,-34.82431,Canelones,2,urban,C3M,74.3516,1338.3287
-56.00639,-34.82431,Canelones,2,urban,UFB,4758.5021,42826.519
-54.2423,-31.9887,Cerro Largo,3,rural,RM,998.8497,3196.319
-54.2423,-31.9887,Cerro Largo,3,rural,RS1,499.4248,1598.1595
-54.2423,-31.9887,Cerro Largo,3,rural,UFB,499.4248,1598.1595
-53.902,-32.1486,Cerro Largo,3,rural,RM,188.9083,604.5067
-53.902,-32.1486,Cerro Largo,3,rural,RS1,94.4542,302.2533
-53.902,-32.1486,Cerro Largo,3,rural,UFB,94.4542,302.2533
-54.5899,-32.2841,Cerro Largo,3,rural,RM,351.2915,1124.1327
-54.5899,-32.2841,Cerro Largo,3,rural,RS1,175.6457,562.0664
-54.5899,-32.2841,Cerro Largo,3,rural,UFB,175.6457,562.0664
-54.1478,-32.3187,Cerro Largo,3,urban,C1M,25.9931,467.8763
-54.1478,-32.3187,Cerro Largo,3,urban,C3M,25.9931,467.8763
-54.1478,-32.3187,Cerro Largo,3,rural,RM,148.9349,476.5917
-54.1478,-32.3187,Cerro Largo,3,urban,RM,1819.5188,16375.6695
-54.1478,-32.3187,Cerro Largo,3,rural,RS1,74.4675,238.2959
-54.1478,-32.3187,Cerro Largo,3,urban,RS1,1611.5738,14504.1644
-54.1478,-32.3187,Cerro Largo,3,rural,UFB,74.4675,238.2959
-54.1478,-32.3187,Cerro Largo,3,urban,UFB,1663.5601,14972.0406
-53.8043,-32.3197,Cerro Largo,3,rural,RM,176.965,566.2881
-53.8043,-32.3197,Cerro Largo,3,rural,RS1,88.4825,283.144
-53.8043,-32.3197,Cerro Largo,3,rural,UFB,88.4825,283.144
-54.3467,-32.3335,Cerro Largo,3,urban,C1M,2.1123,38.021
-54.3467,-32.3335,Cerro Largo,3,urban,C3M,2.1123,38.021
-54.3467,-32.3335,Cerro Largo,3,rural,RM,124.3223,397.8314
-54.3467,-32.3335,Cerro Largo,3,urban,RM,147.8593,1330.7336
-54.3467,-32.3335,Cerro Largo,3,rural,RS1,62.1612,198.9157
-54.3467,-32.3335,Cerro Largo,3,urban,RS1,130.9611,1178.6498
-54.3467,-32.3335,Cerro Largo,3,rural,UFB,62.1612,198.9157
-54.3467,-32.3335,Cerro Largo,3,urban,UFB,135.1856,1216.6707
-54.7237,-32.4753,Cerro Largo,3,rural,RM,172.181,550.9791
-54.7237,-32.4753,Cerro Largo,3,rural,RS1,86.0905,275.4895
-54.7237,-32.4753,Cerro Largo,3,rural,UFB,86.0905,275.4895
-54.8475,-32.5743,Cerro Largo,3,rural,RM,272.3305,871.4575
-54.8475,-32.5743,Cerro Largo,3,rural,RS1,136.1652,435.7287
-54.8475,-32.5743,Cerro Largo,3,rural,UFB,136.1652,435.7287
-53.8403,-32.5518,Cerro Largo,3,rural,RM,319.4571,1022.2626
-53.8403,-32.5518,Cerro Largo,3,rural,RS1,159.7285,511.1313
-53.8403,-32.5518,Cerro Largo,3,rural,UFB,159.7285,511.1313
-55.1655,-32.7016,Cerro Largo,3,rural,RM,465.4328,1489.3849
-55.1655,-32.7016,Cerro Largo,3,rural,RS1,232.7164,744.6924
-55.1655,-32.7016,Cerro Largo,3,rural,UFB,232.7164,744.6924
-53.47,-32.5864,Cerro Largo,3,urban,C1M,7.731,139.1572
-53.47,-32.5864,Cerro Largo,3,urban,C3M,7.731,139.1572
-53.47,-32.5864,Cerro Largo,3,rural,RM,177.8005,568.9617
-53.47,-32.5864,Cerro Largo,3,urban,RM,541.1667,4870.5005
-53.47,-32.5864,Cerro Largo,3,rural,RS1,88.9003,284.4808
-53.47,-32.5864,Cerro Largo,3,urban,RS1,479.3191,4313.8719
-53.47,-32.5864,Cerro Largo,3,rural,UFB,88.9003,284.4808
-53.47,-32.5864,Cerro Largo,3,urban,UFB,494.781,4453.029
-54.2794,-32.5689,Cerro Largo,3,rural,RM,272.6344,872.43
-54.2794,-32.5689,Cerro Largo,3,rural,RS1,136.3172,436.215
-54.2794,-32.5689,Cerro Largo,3,rural,UFB,136.3172,436.215
-54.2772,-32.3875,Cerro Largo,3,rural,RM,1418.3474,4538.7116
-54.2772,-32.3875,Cerro Largo,3,rural,RS1,709.1737,2269.3558
-54.2772,-32.3875,Cerro Largo,3,rural,UFB,709.1737,2269.3558
-58.1122,-33.8237,Colonia,4,rural,RM,209.4143,670.1258
-58.1122,-33.8237,Colonia,4,rural,RS1,104.7072,335.0629
-58.1122,-33.8237,Colonia,4,rural,UFB,104.7072,335.0629
-57.4559,-33.9772,Colonia,4,urban,C1M,1.7139,30.8507
-57.4559,-33.9772,Colonia,4,urban,C3M,1.7139,30.8507
-57.4559,-33.9772,Colonia,4,rural,RM,360.0283,1152.0905
-57.4559,-33.9772,Colonia,4,urban,RM,119.9748,1079.7731
-57.4559,-33.9772,Colonia,4,rural,RS1,180.0141,576.0452
-57.4559,-33.9772,Colonia,4,urban,RS1,106.2634,956.3705
-57.4559,-33.9772,Colonia,4,rural,UFB,180.0141,576.0452
-57.4559,-33.9772,Colonia,4,urban,UFB,109.6912,987.2211
-57.1799,-34.0658,Colonia,4,rural,RM,445.2263,1424.7243
-57.1799,-34.0658,Colonia,4,rural,RS1,222.6132,712.3621
-57.1799,-34.0658,Colonia,4,rural,UFB,222.6132,712.3621
-57.721,-34.0981,Colonia,4,rural,RM,516.3961,1652.4675
-57.721,-34.0981,Colonia,4,urban,RM,3.1061,27.9551
-57.721,-34.0981,Colonia,4,rural,RS1,258.198,826.2337
-57.721,-34.0981,Colonia,4,urban,RS1,2.7511,24.7603
-57.721,-34.0981,Colonia,4,rural,UFB,258.198,826.2337
-57.721,-34.0981,Colonia,4,urban,UFB,2.8399,25.559
-57.8695,-33.9398,Colonia,4,rural,RM,848.6256,2715.6019
-57.8695,-33.9398,Colonia,4,rural,RS1,424.3128,1357.801
-57.8695,-33.9398,Colonia,4,rural,UFB,424.3128,1357.801
-57.4287,-34.2756,Colonia,4,urban,C1M,3.7906,68.231
-57.4287,-34.2756,Colonia,4,urban,C3M,3.7906,68.231
-57.4287,-34.2756,Colonia,4,rural,RM,446.6235,1429.1953
-57.4287,-34.2756,Colonia,4,urban,RM,265.3429,2388.086
-57.4287,-34.2756,Colonia,4,rural,RS1,223.3118,714.5977
-57.4287,-34.2756,Colonia,4,urban,RS1,235.018,2115.1619
-57.4287,-34.2756,Colonia,4,rural,UFB,223.3118,714.5977
-57.4287,-34.2756,Colonia,4,urban,UFB,242.5992,2183.3929
-57.2225,-34.2858,Colonia,4,urban,C1M,6.9197,124.555
-57.2225,-34.2858,Colonia,4,urban,C3M,6.9197,124.555
-57.2225,-34.2858,Colonia,4,rural,RM,191.9232,614.1543
-57.2225,-34.2858,Colonia,4,urban,RM,484.3807,4359.4267
-57.2225,-34.2858,Colonia,4,rural,RS1,95.9616,307.0771
-57.2225,-34.2858,Colonia,4,urban,RS1,429.0229,3861.2065
-57.2225,-34.2858,Colonia,4,rural,UFB,95.9616,307.0771
-57.2225,-34.2858,Colonia,4,urban,UFB,442.8624,3985.7616
-57.672,-34.3809,Colonia,4,urban,C1M,3.2189,57.941
-57.672,-34.3809,Colonia,4,urban,C3M,3.2189,57.941
-57.672,-34.3809,Colonia,4,rural,RM,295.2816,944.9013
-57.672,-34.3809,Colonia,4,urban,RM,225.3261,2027.9347
-57.672,-34.3809,Colonia,4,rural,RS1,147.6408,472.4506
-57.672,-34.3809,Colonia,4,urban,RS1,199.5745,1796.1707
-57.672,-34.3809,Colonia,4,rural,UFB,147.6408,472.4506
-57.672,-34.3809,Colonia,4,urban,UFB,206.0124,1854.1117
-58.3359,-33.9552,Colonia,4,urban,C1M,5.2773,94.9907
-58.3359,-33.9552,Colonia,4,urban,C3M,5.2773,94.9907
-58.3359,-33.9552,Colonia,4,rural,RM,111.6966,357.4292
-58.3359,-33.9552,Colonia,4,urban,RM,369.4084,3324.6756
-58.3359,-33.9552,Colonia,4,rural,RS1,55.8483,178.7146
-58.3359,-33.9552,Colonia,4,urban,RS1,327.1903,2944.7126
-58.3359,-33.9552,Colonia,4,rural,UFB,55.8483,178.7146
-58.3359,-33.9552,Colonia,4,urban,UFB,337.7448,3039.7034
-58.0455,-34.1927,Colonia,4,rural,RM,387.9129,1241.3212
-58.0455,-34.1927,Colonia,4,rural,RS1,193.9564,620.6606
-58.0455,-34.1927,Colonia,4,rural,UFB,193.9564,620.6606
-57.262,-34.4277,Colonia,4,urban,C1M,4.3817,78.8698
-57.262,-34.4277,Colonia,4,urban,C3M,4.3817,78.8698
-57.262,-34.4277,Colonia,4,rural,RM,104.7252,335.1208
-57.262,-34.4277,Colonia,4,urban,RM,306.7159,2760.4432
-57.262,-34.4277,Colonia,4,rural,RS1,52.3626,167.5604
-57.262,-34.4277,Colonia,4,urban,RS1,271.6627,2444.964
-57.262,-34.4277,Colonia,4,rural,UFB,52.3626,167.5604
-57.262,-34.4277,Colonia,4,urban,UFB,280.426,2523.8338
-57.5169,-34.4341,Colonia,4,urban,C1M,3.4062,61.3112
-57.5169,-34.4341,Colonia,4,urban,C3M,3.4062,61.3112
-57.5169,-34.4341,Colonia,4,rural,RM,70.9211,226.9474
-57.5169,-34.4341,Colonia,4,urban,RM,238.4323,2145.8906
-57.5169,-34.4341,Colonia,4,rural,RS1,35.4605,113.4737
-57.5169,-34.4341,Colonia,4,urban,RS1,211.1829,1900.646
-57.5169,-34.4341,Colonia,4,rural,UFB,35.4605,113.4737
-57.5169,-34.4341,Colonia,4,urban,UFB,217.9952,1961.9571
-57.8732,-34.3941,Colonia,4,urban,C1M,9.7698,175.8568
-57.8732,-34.3941,Colonia,4,urban,C3M,9.7698,175.8568
-57.8732,-34.3941,Colonia,4,rural,RM,252.209,807.0687
-57.8732,-34.3941,Colonia,4,urban,RM,683.8875,6154.9876
-57.8732,-34.3941,Colonia,4,rural,RS1,126.1045,403.5344
-57.8732,-34.3941,Colonia,4,urban,RS1,605.7289,5451.5605
-57.8732,-34.3941,Colonia,4,rural,UFB,126.1045,403.5344
-57.8732,-34.3941,Colonia,4,urban,UFB,625.2686,5627.4173
-56.543,-33.3673,Durazno,5,urban,C1M,19.2384,346.292
-56.543,-33.3673,Durazno,5,urban,C3M,19.2384,346.292
-56.543,-33.3673,Durazno,5,rural,RM,61.6362,197.236
-56.543,-33.3673,Durazno,5,urban,RM,1346.691,12120.219
-56.543,-33.3673,Durazno,5,rural,RS1,30.8181,98.618
-56.543,-33.3673,Durazno,5,urban,RS1,1192.7835,10735.0511
-56.543,-33.3673,Durazno,5,rural,UFB,30.8181,98.618
-56.543,-33.3673,Durazno,5,urban,UFB,1231.2603,11081.3431
-55.6068,-32.5558,Durazno,5,rural,RM,477.8091,1528.9892
-55.6068,-32.5558,Durazno,5,rural,RS1,238.9046,764.4946
-55.6068,-32.5558,Durazno,5,rural,UFB,238.9046,764.4946
-55.7786,-32.7293,Durazno,5,rural,RM,175.4063,561.3002
-55.7786,-32.7293,Durazno,5,rural,RS1,87.7032,280.6501
-55.7786,-32.7293,Durazno,5,rural,UFB,87.7032,280.6501
-56.0559,-32.7615,Durazno,5,rural,RM,328.3389,1050.6844
-56.0559,-32.7615,Durazno,5,rural,RS1,164.1694,525.3422
-56.0559,-32.7615,Durazno,5,rural,UFB,164.1694,525.3422
-56.8101,-32.8853,Durazno,5,rural,RM,192.6879,616.6012
-56.8101,-32.8853,Durazno,5,rural,RS1,96.3439,308.3006
-56.8101,-32.8853,Durazno,5,rural,UFB,96.3439,308.3006
-55.5306,-32.8355,Durazno,5,rural,RM,381.5527,1220.9687
-55.5306,-32.8355,Durazno,5,rural,RS1,190.7764,610.4844
-55.5306,-32.8355,Durazno,5,rural,UFB,190.7764,610.4844
-56.4059,-32.8853,Durazno,5,rural,RM,154.2902,493.7287
-56.4059,-32.8853,Durazno,5,rural,RS1,77.1451,246.8644
-56.4059,-32.8853,Durazno,5,rural,UFB,77.1451,246.8644
-55.3554,-32.9838,Durazno,5,rural,RM,155.0504,496.1612
-55.3554,-32.9838,Durazno,5,rural,RS1,77.5252,248.0806
-55.3554,-32.9838,Durazno,5,rural,UFB,77.5252,248.0806
-56.2099,-33.1842,Durazno,5,rural,RM,261.8551,837.9363
-56.2099,-33.1842,Durazno,5,rural,RS1,130.9276,418.9682
-56.2099,-33.1842,Durazno,5,rural,UFB,130.9276,418.9682
-55.9422,-33.1511,Durazno,5,rural,RM,638.43,2042.9761
-55.9422,-33.1511,Durazno,5,rural,RS1,319.215,1021.4881
-55.9422,-33.1511,Durazno,5,rural,UFB,319.215,1021.4881
-56.8886,-33.0643,Durazno,5,rural,RM,164.3257,525.8423
-56.8886,-33.0643,Durazno,5,rural,RS1,82.1629,262.9211
-56.8886,-33.0643,Durazno,5,rural,UFB,82.1629,262.9211
-56.4981,-33.1183,Durazno,5,rural,RM,456.5082,1460.8261
-56.4981,-33.1183,Durazno,5,rural,RS1,228.2541,730.413
-56.4981,-33.1183,Durazno,5,rural,UFB,228.2541,730.413
-55.6287,-33.1161,Durazno,5,rural,RM,160.822,514.6304
-55.6287,-33.1161,Durazno,5,rural,RS1,80.411,257.3152
-55.6287,-33.1161,Durazno,5,rural,UFB,80.411,257.3152
-57.1784,-33.263,Flores,6,rural,RM,191.2592,612.0294
